Model,Task,Difficulty,Target_Params,Actual_Params,Seed,Category,Best_Val_Score,Test_Score
TRANSFORMER_DECODER,bracket_matching,medium,10000,10242,9,classification,0.495,0.5
TRANSFORMER_DECODER,simple_copy,medium,10000,10488,0,classification,0.87,0.87666
TRANSFORMER_DECODER,simple_copy,medium,10000,10488,1,classification,0.0,0.0
TRANSFORMER_DECODER,simple_copy,medium,10000,10488,2,classification,0.0,0.0
TRANSFORMER_DECODER,simple_copy,medium,10000,10488,3,classification,0.0,0.0
TRANSFORMER_DECODER,simple_copy,medium,10000,10488,4,classification,0.0,0.0
TRANSFORMER_DECODER,simple_copy,medium,10000,10488,5,classification,0.0,0.0
TRANSFORMER_DECODER,simple_copy,medium,10000,10488,6,classification,0.8748,0.87352
TRANSFORMER_DECODER,simple_copy,medium,10000,10488,7,classification,0.0,0.0
TRANSFORMER_DECODER,simple_copy,medium,10000,10488,8,classification,0.0,0.0
TRANSFORMER_DECODER,simple_copy,medium,10000,10488,9,classification,0.872,0.87426
TRANSFORMER_DECODER,selective_copy,medium,10000,10508,0,classification,0.01849999999999996,0.01639999999999997
TRANSFORMER_DECODER,selective_copy,medium,10000,10508,1,classification,0.856,0.8714999999999999
TRANSFORMER_DECODER,selective_copy,medium,10000,10508,2,classification,0.023499999999999965,0.03520000000000001
TRANSFORMER_DECODER,selective_copy,medium,10000,10508,3,classification,0.0040000000000000036,0.008199999999999985
TRANSFORMER_DECODER,selective_copy,medium,10000,10508,4,classification,0.865,0.8797
TRANSFORMER_DECODER,selective_copy,medium,10000,10508,5,classification,0.8634999999999999,0.8764
TRANSFORMER_DECODER,selective_copy,medium,10000,10508,6,classification,0.861,0.8678
TRANSFORMER_DECODER,selective_copy,medium,10000,10508,7,classification,0.006000000000000005,0.009199999999999986
TRANSFORMER_DECODER,selective_copy,medium,10000,10508,8,classification,0.857,0.8771
TRANSFORMER_DECODER,selective_copy,medium,10000,10508,9,classification,0.009000000000000008,0.00880000000000003
TRANSFORMER_DECODER,adding_problem,medium,10000,8727,0,classification,0.9299999999999999,0.869
TRANSFORMER_DECODER,adding_problem,medium,10000,8727,1,classification,0.845,0.877
TRANSFORMER_DECODER,adding_problem,medium,10000,8727,2,classification,0.83,0.881
TRANSFORMER_DECODER,adding_problem,medium,10000,8727,3,classification,0.9,0.893
TRANSFORMER_DECODER,adding_problem,medium,10000,8727,4,classification,0.88,0.896
TRANSFORMER_DECODER,adding_problem,medium,10000,8727,5,classification,0.88,0.889
TRANSFORMER_DECODER,adding_problem,medium,10000,8727,6,classification,0.895,0.874
TRANSFORMER_DECODER,adding_problem,medium,10000,8727,7,classification,0.89,0.9
TRANSFORMER_DECODER,adding_problem,medium,10000,8727,8,classification,0.86,0.882
TRANSFORMER_DECODER,adding_problem,medium,10000,8727,9,classification,0.88,0.875
TRANSFORMER_DECODER,sorting_problem,medium,10000,8936,0,classification,0.0,0.0
TRANSFORMER_DECODER,sorting_problem,medium,10000,8936,1,classification,0.0,0.0
TRANSFORMER_DECODER,sorting_problem,medium,10000,8936,2,classification,0.0,0.0
TRANSFORMER_DECODER,sorting_problem,medium,10000,8936,3,classification,0.0,0.0
TRANSFORMER_DECODER,sorting_problem,medium,10000,8936,4,classification,0.0,4.999999999999449e-05
TRANSFORMER_DECODER,sorting_problem,medium,10000,8936,5,classification,0.0,4.999999999999449e-05
TRANSFORMER_DECODER,sorting_problem,medium,10000,8936,6,classification,0.0,0.0
TRANSFORMER_DECODER,sorting_problem,medium,10000,8936,7,classification,0.0,0.00014999999999998348
TRANSFORMER_DECODER,sorting_problem,medium,10000,8936,8,classification,0.0,0.00014999999999998348
TRANSFORMER_DECODER,sorting_problem,medium,10000,8936,9,classification,0.0,0.0
TRANSFORMER_DECODER,cross_situation,medium,10000,9136,0,multi_classification,1.0,1.0
TRANSFORMER_DECODER,cross_situation,medium,10000,9136,1,multi_classification,1.0,1.0
TRANSFORMER_DECODER,cross_situation,medium,10000,9136,2,multi_classification,1.0,1.0
TRANSFORMER_DECODER,cross_situation,medium,10000,9136,3,multi_classification,1.0,1.0
TRANSFORMER_DECODER,cross_situation,medium,10000,9136,4,multi_classification,1.0,1.0
TRANSFORMER_DECODER,cross_situation,medium,10000,9136,5,multi_classification,1.0,1.0
TRANSFORMER_DECODER,cross_situation,medium,10000,9136,6,multi_classification,1.0,1.0
TRANSFORMER_DECODER,cross_situation,medium,10000,9136,7,multi_classification,1.0,1.0
TRANSFORMER_DECODER,cross_situation,medium,10000,9136,8,multi_classification,1.0,1.0
TRANSFORMER_DECODER,cross_situation,medium,10000,9136,9,multi_classification,1.0,1.0
